County,Population,deaths2018,fips
"Jo Daviess County, IL",21366,140.9513596,17085
"Johnson County, IL",12456,97.83079416,17087
"Kane County, IL",534216,3318.207894,17089
"Kankakee County, IL",110024,946.8243681,17091
"Kendall County, IL",127915,768.0975963,17093
"Knox County, IL",50112,429.8627405,17095
"Lake County, IL",700832,4329.922312,17097
"LaSalle County, IL",109430,918.7458282,17099
"Lawrence County, IL",15765,150.1841164,17101
"Lee County, IL",34223,261.411587,17103
"Livingston County, IL",35761,305.7105375,17105
"Logan County, IL",28925,249.568371,17107
"McDonough County, IL",29955,238.3407518,17109
"McHenry County, IL",308570,2095.403213,17111
"McLean County, IL",172828,1202.094784,17113
"Macon County, IL",104712,845.4907613,17115
"Macoupin County, IL",45313,391.1058677,17117
"Madison County, IL",264461,2259.2198,17119
"Marion County, IL",37620,372.9248028,17121
"Marshall County, IL",11534,97.11693359,17123
"Mason County, IL",13565,120.0845242,17125
"Massac County, IL",14080,133.7285547,17127
"Menard County, IL",12288,91.67593472,17129
"Mercer County, IL",15601,125.9403726,17131
"Monroe County, IL",34335,210.1860516,17133
"Montgomery County, IL",28601,232.2329698,17135
"Morgan County, IL",33976,269.8219895,17137
"Moultrie County, IL",14717,121.040408,17139
"Ogle County, IL",50923,381.0225208,17141
"Peoria County, IL",180621,1467.734675,17143
"Perry County, IL",21174,173.4276232,17145
"Piatt County, IL",16396,120.8680328,17147
"Pike County, IL",15611,129.8631737,17149
"Pope County, IL",4212,30.5583408,17151
"Pulaski County, IL",5463,48.12535158,17153
"Putnam County, IL",5740,41.59873667,17155
"Randolph County, IL",32106,264.5352466,17157
"Richland County, IL",15763,129.1361707,17159
"Rock Island County, IL",143477,1137.687959,17161
"St. Clair County, IL",261059,2208.703593,17163
"Saline County, IL",23906,256.3646768,17165
"Sangamon County, IL",195348,1528.438566,17167
"Schuyler County, IL",6907,63.67026856,17169
"Scott County, IL",4926,40.06995588,17171
"Shelby County, IL",21741,142.7618417,17173
"Stark County, IL",5427,46.1481327,17175
"Stephenson County, IL",44753,327.5979271,17177
"Tazewell County, IL",132328,1001.029561,17179
"Union County, IL",16841,147.4961164,17181
"Vermilion County, IL",76806,712.8185646,17183
"Wabash County, IL",11549,82.56768916,17185
"Warren County, IL",17032,127.9944581,17187
"Washington County, IL",13995,101.8504319,17189
"Wayne County, IL",16332,130.3796626,17191
"White County, IL",13665,131.807124,17193
"Whiteside County, IL",55626,445.2284644,17195
"Will County, IL",692310,4912.241759,17197
"Williamson County, IL",67056,580.6752318,17199
"Winnebago County, IL",284081,2360.67902,17201
"Woodford County, IL",38463,269.0345819,17203
"Adams County, IN",35636,257.0327275,18001
"Allen County, IN",375351,3126.40608,18003
"Bartholomew County, IN",82753,649.1343927,18005
"Benton County, IN",8653,63.08613867,18007
"Blackford County, IN",11930,111.2783078,18009
"Boone County, IN",66999,549.6754291,18011
"Brown County, IN",15234,111.6016434,18013
"Carroll County, IN",20127,146.768298,18015
"Cass County, IN",37955,323.7102245,18017
"Clark County, IN",117360,1147.613758,18019
"Clay County, IN",26170,244.5911008,18021
"Clinton County, IN",32250,287.76933,18023
"Crawford County, IN",10558,101.3002091,18025
"Daviess County, IN",33147,299.0100268,18027
"Dearborn County, IN",49568,422.0016291,18029
"Decatur County, IN",26794,235.8633843,18031
"De Kalb County, IN",43226,367.7315068,18033
"Delaware County, IN",114772,1093.210951,18035
"Dubois County, IN",42565,311.0526762,18037
"Elkhart County, IN",205560,1575.737995,18039
"Fayette County, IN",23047,246.3954002,18041
"Floyd County, IN",77781,696.1288014,18043
"Fountain County, IN",16351,141.7290509,18045
"Franklin County, IN",22736,163.4995021,18047
"Fulton County, IN",20092,180.5887713,18049
"Gibson County, IN",33452,297.3590653,18051
"Grant County, IN",65936,622.9105792,18053
"Greene County, IN",32006,290.022369,18055
"Hamilton County, IN",330086,2028.323456,18057
"Hancock County, IN",76351,586.2206875,18059
"Harrison County, IN",40350,335.20359,18061
"Hendricks County, IN",167009,1246.168272,18063
"Henry County, IN",48271,444.988788,18065
"Howard County, IN",82366,782.0388129,18067
"Huntington County, IN",36240,315.1710656,18069
"Jackson County, IN",44111,401.8810584,18071
"Jasper County, IN",33370,273.2466855,18073
"Jay County, IN",20764,193.0222824,18075
"Jefferson County, IN",32208,304.2888376,18077
"Jennings County, IN",27611,274.7348802,18079
"Johnson County, IN",156225,1274.794959,18081
"Knox County, IN",36895,332.8161439,18083
"Kosciusko County, IN",79344,599.0784086,18085
"Lagrange County, IN",39330,283.4754324,18087
"Lake County, IN",484411,4116.755581,18089
"La Porte County, IN",110007,989.8239181,18091
"Lawrence County, IN",45668,397.7835027,18093
"Madison County, IN",129641,1182.150905,18095
"Marion County, IN",954670,8483.245354,18097
"Marshall County, IN",46248,354.8163518,18099
"Martin County, IN",10217,82.71165539,18101
"Miami County, IN",35567,302.8779019,18103
"Monroe County, IN",146917,1027.118785,18105
"Montgomery County, IN",38346,321.7927297,18107
"Morgan County, IN",70116,619.8425016,18109
"Newton County, IN",14011,122.0437496,18111
"Noble County, IN",47532,389.545971,18113
"Ohio County, IN",5844,46.6310292,18115
"Orange County, IN",19489,173.9184068,18117
"Owen County, IN",20845,191.2512769,18119
"Parke County, IN",16927,125.4573381,18121
"Perry County, IN",19102,163.7818851,18123
"Pike County, IN",12410,105.3143211,18125
"Porter County, IN",169594,1315.166421,18127
"Posey County, IN",25540,186.3858971,18129
"Pulaski County, IN",12469,108.2808791,18131
"Putnam County, IN",37779,301.0925854,18133
"Randolph County, IN",24851,221.6266852,18135
"Ripley County, IN",28523,242.8811413,18137
"Rush County, IN",16663,147.0112615,18139
"St. Joseph County, IN",270771,2273.86175,18141
"Scott County, IN",23878,288.5053778,18143
"Shelby County, IN",44593,386.2693226,18145
"Spencer County, IN",20327,153.2250615,18147
"Starke County, IN",22935,222.608639,18149
"Steuben County, IN",34586,245.0519552,18151
"Sullivan County, IN",20690,182.4363509,18153
"Switzerland County, IN",10717,89.20559303,18155
"Tippecanoe County, IN",193048,1432.028134,18157
"Tipton County, IN",15128,121.542487,18159
"Union County, IN",7037,58.33771518,18161
"Vanderburgh County, IN",180974,1566.243102,18163
"Vermillion County, IN",15479,144.4679836,18165
"Vigo County, IN",107386,978.6530042,18167
"Wabash County, IN",31280,286.4585907,18169
"Warren County, IN",8263,56.13320316,18171
"Warrick County, IN",62567,491.3855763,18173
"Washington County, IN",27943,266.7078315,18175
"Wayne County, IN",65936,670.0535005,18177
"Wells County, IN",28206,223.7319664,18179
"White County, IN",24133,205.7755751,18181
"Whitley County, IN",34074,247.1909688,18183
"Adair County, IA",7063,50.84166353,19001
"Adams County, IA",3645,26.68311315,19003
"Allamakee County, IA",13832,102.58157,19005
"Appanoose County, IA",12437,99.16111305,19007
"Audubon County, IA",5506,46.65580678,19009
"Benton County, IA",25642,175.5377813,19011
"Black Hawk County, IA",132408,1019.494374,19013
"Boone County, IA",26346,207.598664,19015
"Bremer County, IA",24947,151.5140245,19017
"Buchanan County, IA",21199,162.3387622,19019
"Buena Vista County, IA",19874,129.4666556,19021
"Butler County, IA",14539,111.7417138,19023
"Calhoun County, IA",9699,74.46113047,19025
"Carroll County, IA",20154,142.0227523,19027
"Cass County, IA",12930,113.5987993,19029
"Cedar County, IA",18627,112.7793447,19031
"Cerro Gordo County, IA",42647,321.037518,19033
"Cherokee County, IA",11321,79.93803384,19035
"Chickasaw County, IA",11964,87.35522576,19037
"Clarke County, IA",9423,80.07034059,19039
"Clay County, IA",16134,101.0994086,19041
"Clayton County, IA",17556,112.4486378,19043
"Clinton County, IA",46518,386.463791,19045
"Crawford County, IA",17158,124.6685982,19047
"Dallas County, IA",90180,543.2100516,19049
"Davis County, IA",9017,67.62464462,19051
"Decatur County, IA",7890,61.6881228,19053
"Delaware County, IA",17069,111.2445903,19055
"Des Moines County, IA",39138,300.5367882,19057
"Dickinson County, IA",17153,109.533569,19059
"Dubuque County, IA",96854,657.8972602,19061
"Emmet County, IA",9253,72.57377731,19063
"Fayette County, IA",19660,152.3715533,19065
"Floyd County, IA",15761,110.0305356,19067
"Franklin County, IA",10124,77.20572524,19069
"Fremont County, IA",6993,53.82803475,19071
"Greene County, IA",8981,71.96604028,19073
"Grundy County, IA",12304,88.70535989,19075
"Guthrie County, IA",10720,67.8555632,19077
"Hamilton County, IA",14952,109.230291,19079
"Hancock County, IA",10712,69.44725285,19081
"Hardin County, IA",16868,117.1560755,19083
"Harrison County, IA",14134,111.5078373,19085
"Henry County, IA",20067,148.3529899,19087
"Howard County, IA",9187,69.98469798,19089
"Humboldt County, IA",9547,68.25376246,19091
"Ida County, IA",6841,58.41224335,19093
"Iowa County, IA",16141,113.6104192,19095
"Jackson County, IA",19432,140.6700617,19097
"Jasper County, IA",37147,267.1246961,19099
"Jefferson County, IA",18381,127.7277309,19101
"Johnson County, IA",151260,856.146726,19103
"Jones County, IA",20744,122.8204529,19105
"Keokuk County, IA",10225,74.062129,19107
"Kossuth County, IA",14908,88.53031321,19109
"Lee County, IA",34055,292.8102253,19111
"Linn County, IA",225909,1544.167836,19113
"Louisa County, IA",11169,82.31698197,19115
"Lucas County, IA",8645,68.98344028,19117
"Lyon County, IA",11811,74.89677934,19119
"Madison County, IA",16249,120.989729,19121
"Mahaska County, IA",22000,167.02884,19123
"Marion County, IA",33407,252.0271963,19125
"Marshall County, IA",39981,337.8194595,19127
"Mills County, IA",15063,102.3666919,19129
"Mitchell County, IA",10569,72.93617578,19131
"Monona County, IA",8679,73.38522664,19133
"Monroe County, IA",7790,73.2943962,19135
"Montgomery County, IA",10003,84.36763603,19137
"Muscatine County, IA",42929,339.2200927,19139
"O'Brien County, IA",13840,108.9285043,19141
"Osceola County, IA",6040,42.372714,19143
"Page County, IA",15249,115.8691199,19145
"Palo Alto County, IA",8929,70.19580971,19147
"Plymouth County, IA",25095,173.1728156,19149
"Pocahontas County, IA",6740,54.16064047,19151
"Polk County, IA",487204,3616.362635,19153
"Pottawattamie County, IA",93533,735.6361097,19155
"Poweshiek County, IA",18699,135.5276095,19157
"Ringgold County, IA",4968,40.63506048,19159
"Sac County, IA",9719,75.76226153,19161
"Scott County, IA",173283,1303.067366,19163
"Shelby County, IA",11578,75.48115008,19165
"Sioux County, IA",34909,189.3678269,19167
"Story County, IA",98105,595.36033,19169
"Tama County, IA",16904,136.3172931,19171
"Taylor County, IA",6191,46.44285961,19173
"Union County, IA",12359,97.78646783,19175
"Van Buren County, IA",7020,62.7814746,19177
"Wapello County, IA",35205,306.1596958,19179
"Warren County, IA",51056,381.0642846,19181
"Washington County, IA",22141,166.8981938,19183
"Wayne County, IA",6401,50.65258523,19185
"Webster County, IA",36277,315.9073714,19187
"Winnebago County, IA",10518,73.1144746,19189
"Winneshiek County, IA",20029,115.1513277,19191
"Woodbury County, IA",102539,857.7397604,19193
"Worth County, IA",7453,56.29653362,19195
"Wright County, IA",12690,89.7987123,19197
"Allen County, KS",12444,105.0196447,20001
"Anderson County, KS",7878,69.03693602,20003
"Atchison County, KS",16193,138.4573289,20005
"Barber County, KS",4472,38.00418891,20007
"Barton County, KS",26111,200.8633934,20009
"Bourbon County, KS",14653,138.2740114,20011
"Brown County, KS",9598,93.24325827,20013
"Butler County, KS",66765,558.4930084,20015
"Chase County, KS",2629,22.72250834,20017
"Chautauqua County, KS",3309,31.8725086,20019
"Cherokee County, KS",20015,199.9866776,20021
"Cheyenne County, KS",2660,16.56204667,20023
"Clark County, KS",2005,17.78269253,20025
"Clay County, KS",7997,57.29527954,20027
"Cloud County, KS",8729,81.99120603,20029
"Coffey County, KS",8233,63.45107236,20031
"Comanche County, KS",1748,16.75236587,20033
"Cowley County, KS",35218,318.0176009,20035
"Crawford County, KS",39019,366.2396175,20037
"Decatur County, KS",2871,23.97934803,20039
"Dickinson County, KS",18717,145.8771161,20041
"Doniphan County, KS",7682,63.66229601,20043
"Douglas County, KS",121436,833.318524,20045
"Edwards County, KS",2849,29.39701714,20047
"Elk County, KS",2508,26.04235304,20049
"Ellis County, KS",28710,212.3851917,20051
"Ellsworth County, KS",6196,53.83989416,20053
"Finney County, KS",36611,246.3179537,20055
"Ford County, KS",33888,252.4723776,20057
"Franklin County, KS",25631,224.9643977,20059
"Geary County, KS",32594,294.8020826,20061
"Gove County, KS",2612,16.77402021,20063
"Graham County, KS",2492,21.3935708,20065
"Grant County, KS",7336,58.12310355,20067
"Gray County, KS",6033,43.89986857,20069
"Greeley County, KS",1227,13.74327935,20071
"Greenwood County, KS",6055,60.37242703,20073
"Hamilton County, KS",2607,NA,20075
"Harper County, KS",5506,53.29134433,20077
"Harvey County, KS",34210,264.9000035,20079
"Haskell County, KS",3997,29.07291228,20081
"Hodgeman County, KS",1818,13.69786644,20083
"Jackson County, KS",13280,109.8014304,20085
"Jefferson County, KS",18975,138.5732865,20087
"Jewell County, KS",2841,19.31097778,20089
"Johnson County, KS",597555,3635.415068,20091
"Kearny County, KS",3943,26.78595561,20093
"Kingman County, KS",7310,109.7958101,20095
"Kiowa County, KS",2516,20.00839775,20097
"Labette County, KS",19964,183.881949,20099
"Lane County, KS",1560,16.6912096,20101
"Leavenworth County, KS",81352,603.5843847,20103
"Lincoln County, KS",3023,19.65123319,20105
"Linn County, KS",9750,79.2482275,20107
"Logan County, KS",2844,20.41537908,20109
"Lyon County, KS",33406,242.1567534,20111
"McPherson County, KS",28537,222.0751242,20113
"Marion County, KS",11950,91.09512883,20115
"Marshall County, KS",9722,79.16170907,20117
"Meade County, KS",4146,37.04111028,20119
"Miami County, KS",33680,242.21814,20121
"Mitchell County, KS",6150,44.848096,20123
"Montgomery County, KS",32120,313.6773889,20125
"Morris County, KS",5521,39.56562079,20127
"Morton County, KS",2667,21.34945946,20129
"Nemaha County, KS",10155,73.66095115,20131
"Neosho County, KS",15951,138.2826219,20133
"Ness County, KS",2840,23.86458627,20135
"Norton County, KS",5430,40.5271308,20137
"Osage County, KS",15941,131.6364739,20139
"Osborne County, KS",3475,29.74382233,20141
"Ottawa County, KS",5802,52.08497948,20143
"Pawnee County, KS",6562,58.0336718,20145
"Phillips County, KS",5317,42.30300906,20147
"Pottawatomie County, KS",24277,158.7202746,20149
"Pratt County, KS",9378,79.30546338,20151
"Rawlins County, KS",2508,19.66561256,20153
"Reno County, KS",62342,490.0189259,20155
"Republic County, KS",4664,39.74152424,20157
"Rice County, KS",9531,83.10885858,20159
"Riley County, KS",73703,504.2466905,20161
"Rooks County, KS",5013,39.5360271,20163
"Rush County, KS",3093,33.09319265,20165
"Russell County, KS",6907,54.57819307,20167
"Saline County, KS",54401,416.4659488,20169
"Scott County, KS",4897,34.36531779,20171
"Sedgwick County, KS",513607,4145.715862,20173
"Seward County, KS",21780,154.1483856,20175
"Shawnee County, KS",177499,1469.378138,20177
"Sheridan County, KS",2533,14.52121617,20179
"Sherman County, KS",5899,45.50114997,20181
"Smith County, KS",3603,26.20108806,20183
"Stafford County, KS",4178,34.29828828,20185
"Stanton County, KS",1987,15.50958149,20187
"Stevens County, KS",5559,38.32810055,20189
"Sumner County, KS",22996,188.4614184,20191
"Thomas County, KS",7711,54.25806595,20193
"Trego County, KS",2793,23.97784914,20195
"Wabaunsee County, KS",6899,45.7230995,20197
"Wallace County, KS",1503,NA,20199
"Washington County, KS",5420,38.07559033,20201
"Wichita County, KS",2105,15.52706238,20203
"Wilson County, KS",8665,76.34431113,20205
"Woodson County, KS",3183,27.94951982,20207
"Wyandotte County, KS",165324,1438.205829,20209
"Adair County, KY",19215,169.3809296,21001
"Allen County, KY",21122,216.2295751,21003
"Anderson County, KY",22663,224.8752795,21005
"Ballard County, KY",7979,77.07559739,21007
"Barren County, KY",44176,410.2237844,21009
"Bath County, KY",12383,132.1945101,21011
"Bell County, KY",26569,302.1297378,21013
"Boone County, KY",131533,978.2994866,21015
"Bourbon County, KY",20184,180.0192122,21017
"Boyd County, KY",47240,480.8764307,21019
"Boyle County, KY",30100,250.6441047,21021
"Bracken County, KY",8239,83.62258186,21023
"Breathitt County, KY",12726,166.9976986,21025
"Breckinridge County, KY",20388,183.0274254,21027
"Bullitt County, KY",81069,633.1521328,21029
"Butler County, KY",12772,130.5297123,21031
"Caldwell County, KY",12715,111.7053438,21033
"Calloway County, KY",39135,333.4359398,21035
"Campbell County, KY",93152,773.9658123,21037
"Carlisle County, KY",4771,43.84479025,21039
"Carroll County, KY",10737,116.3330687,21041
"Carter County, KY",27004,267.3277182,21043
"Casey County, KY",15888,149.2209963,21045
"Christian County, KY",71671,667.6366274,21047
"Clark County, KY",36249,345.9719349,21049
"Clay County, KY",20105,253.1231563,21051
"Clinton County, KY",10206,95.99175054,21053
"Crittenden County, KY",8915,92.41083955,21055
"Cumberland County, KY",6659,66.69143877,21057
"Daviess County, KY",101104,879.5663805,21059
"Edmonson County, KY",12274,107.693958,21061
"Elliott County, KY",7508,62.4001142,21063
"Estill County, KY",14198,170.182008,21065
"Fayette County, KY",323780,2515.322704,21067
"Fleming County, KY",14432,145.9240687,21069
"Floyd County, KY",35845,442.4621967,21071
"Franklin County, KY",50815,472.4790557,21073
"Fulton County, KY",6120,70.8764748,21075
"Gallatin County, KY",8832,114.3070413,21077
"Garrard County, KY",17560,153.0317124,21079
"Grant County, KY",25121,263.3473786,21081
"Graves County, KY",37317,354.7000752,21083
"Grayson County, KY",26321,283.7255525,21085
"Green County, KY",11049,102.8256033,21087
"Greenup County, KY",35268,339.7306484,21089
"Hancock County, KY",8758,70.61020727,21091
"Hardin County, KY",110356,902.7363583,21093
"Harlan County, KY",26409,327.054866,21095
"Harrison County, KY",18778,182.5760529,21097
"Hart County, KY",18906,190.9956593,21099
"Henderson County, KY",45591,414.9870625,21101
"Henry County, KY",16106,158.8033347,21103
"Hickman County, KY",4421,38.31357967,21105
"Hopkins County, KY",45068,474.0162104,21107
"Jackson County, KY",13442,149.693114,21109
"Jefferson County, KY",770517,6851.824991,21111
"Jessamine County, KY",53920,438.5114096,21113
"Johnson County, KY",22386,264.2346434,21115
"Kenton County, KY",166051,1458.513387,21117
"Knott County, KY",15126,173.1153053,21119
"Knox County, KY",31304,345.7970273,21121
"Larue County, KY",14307,130.9210202,21123
"Laurel County, KY",60669,585.0617037,21125
"Lawrence County, KY",15571,186.9970698,21127
"Lee County, KY",7033,93.13890985,21129
"Leslie County, KY",10143,126.1836196,21131
"Letcher County, KY",21899,265.832399,21133
"Lewis County, KY",13257,151.2080605,21135
"Lincoln County, KY",24644,239.1129281,21137
"Livingston County, KY",9242,92.47572926,21139
"Logan County, KY",26989,249.4743509,21141
"Lyon County, KY",8009,69.89529051,21143
"McCracken County, KY",65346,573.5597032,21145
"McCreary County, KY",17408,211.1705873,21147
"McLean County, KY",9252,94.87272192,21149
"Madison County, KY",92368,823.7892422,21151
"Magoffin County, KY",12362,142.4750993,21153
"Marion County, KY",19404,183.2252453,21155
"Marshall County, KY",31191,307.3651594,21157
"Martin County, KY",11323,124.693292,21159
"Mason County, KY",17150,182.2975828,21161
"Meade County, KY",28715,262.3730708,21163
"Menifee County, KY",6451,68.86272624,21165
"Mercer County, KY",21774,218.0830131,21167
"Metcalfe County, KY",10030,98.7057315,21169
"Monroe County, KY",10718,122.0911674,21171
"Montgomery County, KY",28203,280.807588,21173
"Morgan County, KY",13345,128.1865986,21175
"Muhlenberg County, KY",30774,290.3175051,21177
"Nelson County, KY",45851,420.948708,21179
"Nicholas County, KY",7166,80.58821495,21181
"Ohio County, KY",24087,236.2195229,21183
"Oldham County, KY",66470,476.6727659,21185
"Owen County, KY",10880,98.76116907,21187
"Owsley County, KY",4472,55.07579549,21189
"Pendleton County, KY",14529,139.7803611,21191
"Perry County, KY",26092,359.8721705,21193
"Pike County, KY",58402,622.9659577,21195
"Powell County, KY",12442,163.2952364,21197
"Pulaski County, KY",64623,673.7833085,21199
"Robertson County, KY",2135,20.6835811,21201
"Rockcastle County, KY",16750,167.6682817,21203
"Rowan County, KY",24583,242.1368959,21205
"Russell County, KY",17821,188.1126545,21207
"Scott County, KY",56031,502.1694329,21209
"Shelby County, KY",48518,381.129591,21211
"Simpson County, KY",18529,186.7134595,21213
"Spencer County, KY",18794,159.6707543,21215
"Taylor County, KY",25549,242.8268085,21217
"Todd County, KY",12311,127.7958949,21219
"Trigg County, KY",14643,121.9656959,21221
"Trimble County, KY",8515,85.44044665,21223
"Union County, KY",14505,159.6687676,21225
"Warren County, KY",131264,1100.968924,21227
"Washington County, KY",12084,109.8611624,21229
"Wayne County, KY",20468,181.0509903,21231
"Webster County, KY",13111,132.8603185,21233
"Whitley County, KY",36242,460.330904,21235
"Wolfe County, KY",7177,84.37683112,21237
"Woodford County, KY",26533,204.3724667,21239
"Acadia Parish, LA",62190,570.5327184,22001
"Allen Parish, LA",25605,246.1870394,22003
"Ascension Parish, LA",124672,933.4886647,22005
"Assumption Parish, LA",22300,174.4588467,22007
"Avoyelles Parish, LA",40462,405.2541744,22009
"Beauregard Parish, LA",37253,365.1332927,22011
"Bienville Parish, LA",13308,127.863752,22013
"Bossier Parish, LA",127185,1011.29245,22015
"Caddo Parish, LA",242922,2245.149903,22017
"Calcasieu Parish, LA",203112,1911.649522,22019
"Caldwell Parish, LA",9960,103.1058536,22021
"Cameron Parish, LA",6968,43.24449965,22023
"Catahoula Parish, LA",9608,104.3167783,22025
"Claiborne Parish, LA",15944,139.8884043,22027
"Concordia Parish, LA",19572,199.528385,22029
"De Soto Parish, LA",27436,245.3877669,22031
"East Baton Rouge Parish, LA",440956,3779.511778,22033
"East Carroll Parish, LA",7037,76.91797541,22035
"East Feliciana Parish, LA",19305,211.112852,22037
"Evangeline Parish, LA",33443,339.7840013,22039
"Franklin Parish, LA",20156,208.0028654,22041
"Grant Parish, LA",22482,213.4960414,22043
"Iberia Parish, LA",70941,688.3596771,22045
"Iberville Parish, LA",32721,293.7952057,22047
"Jackson Parish, LA",15902,138.6940106,22049
"Jefferson Parish, LA",434051,3473.663854,22051
"Jefferson Davis Parish, LA",31582,328.9237929,22053
"Lafayette Parish, LA",242782,1839.69679,22055
"Lafourche Parish, LA",98115,796.0400271,22057
"LaSalle Parish, LA",14917,141.742229,22059
"Lincoln Parish, LA",47196,381.4712665,22061
"Livingston Parish, LA",139567,1171.019235,22063
"Madison Parish, LA",11161,120.2644998,22065
"Morehouse Parish, LA",25398,278.8431181,22067
"Natchitoches Parish, LA",38659,356.2510611,22069
"Orleans Parish, LA",391006,3135.159096,22071
"Ouachita Parish, LA",154475,1478.901942,22073
"Plaquemines Parish, LA",23410,179.0589542,22075
"Pointe Coupee Parish, LA",21940,190.5266675,22077
"Rapides Parish, LA",130562,1280.204366,22079
"Red River Parish, LA",8477,85.80114228,22081
"Richland Parish, LA",20192,191.7089729,22083
"Sabine Parish, LA",24032,204.7848429,22085
"St. Bernard Parish, LA",46721,427.938352,22087
"St. Charles Parish, LA",52879,428.366786,22089
"St. Helena Parish, LA",10262,96.23238389,22091
"St. James Parish, LA",21037,178.6550395,22093
"St. John the Baptist Parish, LA",43184,416.0490507,22095
"St. Landry Parish, LA",82764,876.1068743,22097
"St. Martin Parish, LA",53621,467.4768148,22099
"St. Mary Parish, LA",49774,463.8035891,22101
"St. Tammany Parish, LA",258111,1979.961738,22103
"Tangipahoa Parish, LA",133777,1277.82631,22105
"Tensas Parish, LA",4462,41.24055557,22107
"Terrebonne Parish, LA",111021,999.7263416,22109
"Union Parish, LA",22330,202.4100617,22111
"Vermilion Parish, LA",59830,507.9002604,22113
"Vernon Parish, LA",48860,483.2283316,22115
"Washington Parish, LA",46582,494.970084,22117
"Webster Parish, LA",38798,393.1087076,22119
"West Baton Rouge Parish, LA",26427,201.3554173,22121
"West Carroll Parish, LA",10982,112.0473326,22123
"West Feliciana Parish, LA",15460,121.4466484,22125
"Winn Parish, LA",14134,135.8079524,22127
"Androscoggin County, ME",107679,910.3107285,23001
"Aroostook County, ME",67111,525.8442138,23003
"Cumberland County, ME",293557,2032.738382,23005
"Franklin County, ME",29897,239.3964405,23007
"Hancock County, ME",54811,384.505925,23009
"Kennebec County, ME",122083,967.6294511,23011
"Knox County, ME",39771,292.5533549,23013
"Lincoln County, ME",34342,243.2754083,23015
"Oxford County, ME",57618,464.5939082,23017
"Penobscot County, ME",151096,1245.310064,23019
"Piscataquis County, ME",16800,146.045424,23021
"Sagadahoc County, ME",35634,250.6078642,23023
"Somerset County, ME",50592,447.4678582,23025
"Waldo County, ME",39694,294.415029,23027
"Washington County, ME",31490,284.1801404,23029
"York County, ME",206229,1481.506515,23031
"Allegany County, MD",70975,629.4628434,24001
"Anne Arundel County, MD",576031,4171.169118,24003
"Baltimore County, MD",828431,6398.988822,24005
"Calvert County, MD",92003,647.7557084,24009
"Caroline County, MD",33304,296.0362586,24011
"Carroll County, MD",168429,1315.114966,24013
"Cecil County, MD",102826,903.2290681,24015
"Charles County, MD",161503,1184.78224,24017
"Dorchester County, MD",31998,282.691024,24019
"Frederick County, MD",255648,1752.891416,24021
"Garrett County, MD",29163,222.5360483,24023
"Harford County, MD",253956,1904.956124,24025
"Howard County, MD",323196,1713.914852,24027
"Kent County, MD",19383,144.210683,24029
"Montgomery County, MD",1052567,5154.280257,24031
"Prince George's County, MD",909308,6323.524849,24033
"Queen Anne's County, MD",50251,348.7459601,24035
"St. Mary's County, MD",112664,835.1951316,24037
"Somerset County, MD",25675,234.1854407,24039
"Talbot County, MD",36968,219.0314567,24041
"Washington County, MD",150926,1249.575215,24043
"Wicomico County, MD",103195,894.9135757,24045
"Worcester County, MD",51823,377.1242627,24047
"Baltimore city, MD",602495,6183.179245,24510
"Barnstable County, MA",213413,1487.709137,25001
"Berkshire County, MA",126348,931.4319809,25003
"Bristol County, MA",564022,4278.717894,25005
"Dukes County, MA",17352,103.0226993,25007
"Essex County, MA",790638,5384.853571,25009
"Franklin County, MA",70963,498.6522701,25011
"Hampden County, MA",470406,3629.663672,25013
"Hampshire County, MA",161355,1057.351247,25015
"Middlesex County, MA",1614714,9711.164497,25017
"Nantucket County, MA",11327,64.8448096,25019
"Norfolk County, MA",705388,4370.388891,25021
"Plymouth County, MA",518132,3698.845903,25023
"Suffolk County, MA",807252,5087.727257,25025
"Worcester County, MA",830839,6130.137852,25027
"Alcona County, MI",10362,83.94321826,26001
"Alger County, MI",9097,65.33783795,26003
"Allegan County, MI",117327,877.6485888,26005
"Alpena County, MI",28360,231.1303132,26007
"Antrim County, MI",23365,152.7760246,26009
"Arenac County, MI",15041,131.3468862,26011
"Baraga County, MI",8320,72.4441536,26013
"Barry County, MI",61157,450.0759718,26015
"Bay County, MI",103923,863.3004854,26017
"Benzie County, MI",17753,114.1389487,26019
"Berrien County, MI",154141,1265.43955,26021
"Branch County, MI",43622,376.1839138,26023
"Calhoun County, MI",134487,1207.288006,26025
"Cass County, MI",51653,398.3460421,26027
"Charlevoix County, MI",26244,181.0291874,26029
"Cheboygan County, MI",25413,186.8608572,26031
"Chippewa County, MI",37517,284.4777798,26033
"Clare County, MI",30757,296.3251383,26035
"Clinton County, MI",79332,504.5073585,26037
"Crawford County, MI",13901,117.4185034,26039
"Delta County, MI",35857,277.1011032,26041
"Dickinson County, MI",25383,182.9006755,26043
"Eaton County, MI",109826,818.5496519,26045
"Emmet County, MI",33308,239.6628288,26047
"Genesee County, MI",406892,3707.966107,26049
"Gladwin County, MI",25337,221.427813,26051
"Gogebic County, MI",15096,107.1810465,26053
"Grand Traverse County, MI",92573,649.3659601,26055
"Gratiot County, MI",40599,337.0461315,26057
"Hillsdale County, MI",45749,372.4259869,26059
"Houghton County, MI",36219,280.2696243,26061
"Huron County, MI",31166,266.821268,26063
"Ingham County, MI",292735,2220.863351,26065
"Ionia County, MI",64210,514.373682,26067
"Iosco County, MI",25081,225.8264815,26069
"Iron County, MI",11117,92.73479007,26071
